CODIGO,DESCRIPCIÓN,PRECIO UNITARIO B/.,EXISTENCIA ALMACÉN CDPA MAYO 2024,EXISTENCIA ALMACÉN CDDI MAYO 2024,EXISTENCIA ALMACÉN CDCH MAYO 2024,MONTO DE EXISTENCIAS MAYO EN B/.,TOTAL DE EXISTENCIAS  DISPONIBLES MAYO 2024,EXISTENCIA ALMACÉN CDPA JUNIO 2024,EXISTENCIA ALMACÉN CDDI JUNIO 2024,EXISTENCIA ALMACÉN CDCH JUNIO 2024,MONTO DE EXISTENCIAS JUNIO EN B/.,TOTAL DE EXISTENCIAS  DISPONIBLES JUNIO 2024,EXISTENCIA ALMACÉN CDPA JULIO 2024,EXISTENCIA ALMACÉN CDDI JULIO 2024,EXISTENCIA ALMACÉN CDCH JULIO 2024,MONTO DE EXISTENCIAS JULIO EN B/.,TOTAL DE EXISTENCIAS  DISPONIBLES JULIO 2024,EXISTENCIA ALMACÉN CDPA AGOSTO 2024,EXISTENCIA ALMACÉN CDDI AGOSTO 2024,EXISTENCIA ALMACÉN CDCH AGOSTO 2024,MONTO DE EXISTENCIAS AGOSTO EN B/.,TOTAL DE EXISTENCIAS  DISPONIBLES AGOSTO 2024,EXISTENCIA ALMACÉN CDPA SEPTIEMBRE  2024,EXISTENCIA ALMACÉN CDDI SEPTIEMBRE 2024,EXISTENCIA ALMACÉN CDCH SEPTIEMBRE 2024,MONTO DE EXISTENCIAS SEPTIEMBRE EN B/.,TOTAL DE EXISTENCIAS  DISPONIBLES SEPTIEMBRE 2024
105006201,"METACRESOLSULFÓNICO ÁCIDO con FORMALDEHÍDO (POLICRESULENO) 18mg/g, gel,  tubo con aplicador, 50g, Vía Vaginal.",14.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336818,32926,37018,5897642.238,406762,0,0,0,0,0
105007201,"DICLOFENACO SÓDICO 50mg,  supositorio,  Vía Rectal.",0.49,213206,1634400,8000,909246.94,1855606,1100,1254300,4800,617498,1260200,15100,1226200,0,608237,1241300,8906,2289,570,5764.85,11765,400,606300,0,297283,606700
105007701,"IMIDAZOLES: CLOTRIMAZOL, ISOCONAZOL, MICONAZOL, 1-2%, CREMA O JALEA, TUBO CON APLICADOR, 35-40G, VÍA VAGINAL                 X40G",0.66,333582,41075,23077,262504.44,397734,202048,21256,27272,165380.16,250576,372648,50991,61492,320186.46,485131,4920,40,58,3311.88,5018,218432,15422,20628,167958.12,254482
105007801,"DINOPROSTONE, 2MG/3G, GEL, TUBO CON APLICADOR PRECARGADO O JERINGA, VÍA VAGINAL. ",37.8,14990,1366,995,655867.8,17351,7384,2150,356,373842,9890,10416,3276,167,523870.2,13859,38975,1190,1015,1556604,41180,4058,1246,580,222415.2,5884
105008101,"LEVONORGESTREL 52mg (20mcg/24horas), sistema Intrauterino.",155,9089,474,229,1517760,9792,8342,165,132,1339045,8639,7215,100,108,1150565,7423,0,0,0,0,0,3212,0,11,499565,3223
105008201,"LIDOCAINA 700MG, PARCHE, VIA TOPICA; ",5.75,134310,2090,110,784932.5,136510,7510,0,2110,55315,9620,110900,4420,5940,697245,121260,0,0,0,0,0,9050,330,3000,71185,12380
1020808P1,"RITUXIMAB 100mg, solución, I.V.",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020817P1,"RITUXIMAB 500mg, solución, I.V.",221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020923P1,"INFLIXIMAB 100mg, polvo liofilizado, I.V.",144.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102082601,OCRELIZUMAB 30mg/ml solución I.V.,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
